CustomerID,source_run_generated_at,Recency,Frequency,Monetary,avg_basket_value,unique_products,DominantCountry,churn_probability,churn_prediction,churn_risk_tier,churn_label,segment,segment_churn_rate,anomaly_flag,anomaly_score,customer_value_tier,priority_rank,priority_score,recommended_action,action_reason,retention_offer_type,cross_sell_signal,next_best_offer
14302,2026-06-03T04:00:35+00:00,330,3,742.9000000000001,247.63333333333333,25,United Kingdom,0.7053793532246061,1,High,1,0,0.9003,False,,Medium,132,90,Win-back campaign,"High churn risk, lower value",Light discount,No,
18275,2026-06-03T04:00:35+00:00,478,2,741.85,370.925,19,United Kingdom,0.8394631667280263,1,High,1,0,0.9003,False,,Medium,133,90,Win-back campaign,"High churn risk, lower value",Light discount,No,
12745,2026-06-03T04:00:35+00:00,386,3,738.8,246.26666666666665,21,United Kingdom,0.7476080821111633,1,High,1,0,0.9003,False,,Medium,134,90,Win-back campaign,"High churn risk, lower value",Light discount,No,
16075,2026-06-03T04:00:35+00:00,402,2,736.9300000000001,368.465,41,United Kingdom,0.7783465468573342,1,High,1,0,0.9003,False,,Medium,135,90,Win-back campaign,"High churn risk, lower value",Light discount,No,
13783,2026-06-03T04:00:35+00:00,387,4,733.48,183.37,4,United Kingdom,0.7482296452390074,1,High,1,0,0.9003,False,,Medium,136,90,Win-back campaign,"High churn risk, lower value",Light discount,No,
17638,2026-06-03T04:00:35+00:00,547,2,733.2,366.6,2,United Kingdom,0.9078761170715587,1,High,1,0,0.9003,False,,Medium,137,90,Win-back campaign,"High churn risk, lower value",Light discount,No,
17681,2026-06-03T04:00:35+00:00,497,5,731.2,146.24,12,United Kingdom,0.8155053246742048,1,High,1,0,0.9003,False,,Medium,138,90,Win-back campaign,"High churn risk, lower value",Light discount,No,
13286,2026-06-03T04:00:35+00:00,500,1,730.91,730.91,46,United Kingdom,0.8612439156603133,1,High,1,0,0.9003,False,,Medium,139,90,Win-back campaign,"High churn risk, lower value",Light discount,No,
18163,2026-06-03T04:00:35+00:00,484,1,728.84,728.84,33,United Kingdom,0.8499536335148804,1,High,1,0,0.9003,False,,Medium,140,90,Win-back campaign,"High churn risk, lower value",Light discount,No,
13585,2026-06-03T04:00:35+00:00,430,3,728.6999999999999,242.9,29,United Kingdom,0.7456066667803045,1,High,1,0,0.9003,False,,Medium,141,90,Win-back campaign,"High churn risk, lower value",Light discount,No,
12786,2026-06-03T04:00:35+00:00,509,1,728.3000000000001,728.3000000000001,18,Netherlands,0.9076797103351042,1,High,1,0,0.9003,False,,Medium,142,90,Win-back campaign,"High churn risk, lower value",Light discount,No,
18187,2026-06-03T04:00:35+00:00,531,1,724.89,724.89,48,United Kingdom,0.874365548993186,1,High,1,0,0.9003,False,,Medium,143,90,Win-back campaign,"High churn risk, lower value",Light discount,No,
16472,2026-06-03T04:00:35+00:00,334,2,722.6,361.3,39,United Kingdom,0.7253958191695535,1,High,1,0,0.9003,False,,Medium,144,90,Win-back campaign,"High churn risk, lower value",Light discount,No,
13057,2026-06-03T04:00:35+00:00,430,3,722.09,240.6966666666667,34,United Kingdom,0.7701268499219881,1,High,1,0,0.9003,False,,Medium,145,90,Win-back campaign,"High churn risk, lower value",Light discount,No,
13264,2026-06-03T04:00:35+00:00,342,1,720.5600000000001,720.5600000000001,38,United Kingdom,0.7510633915478496,1,High,1,0,0.9003,False,,Medium,146,90,Win-back campaign,"High churn risk, lower value",Light discount,No,
14228,2026-06-03T04:00:35+00:00,337,3,720.5,240.16666666666663,38,United Kingdom,0.7026007754398008,1,High,1,0,0.9003,False,,Medium,147,90,Win-back campaign,"High churn risk, lower value",Light discount,No,
17005,2026-06-03T04:00:35+00:00,370,2,719.3199999999999,359.66,14,United Kingdom,0.756467564156971,1,High,1,0,0.9003,False,,Medium,148,90,Win-back campaign,"High churn risk, lower value",Light discount,No,
13537,2026-06-03T04:00:35+00:00,325,2,717.85,358.925,38,United Kingdom,0.709618490385592,1,High,1,0,0.9003,False,,Medium,149,90,Win-back campaign,"High churn risk, lower value",Light discount,No,
16269,2026-06-03T04:00:35+00:00,337,1,717.57,717.57,53,United Kingdom,0.7243022991422499,1,High,1,0,0.9003,False,,Medium,150,90,Win-back campaign,"High churn risk, lower value",Light discount,No,
14026,2026-06-03T04:00:35+00:00,370,2,713.11,356.555,43,United Kingdom,0.739096277032468,1,High,1,0,0.9003,False,,Medium,151,90,Win-back campaign,"High churn risk, lower value",Light discount,No,
13604,2026-06-03T04:00:35+00:00,558,1,711.62,711.62,21,United Kingdom,0.9027829702407582,1,High,1,0,0.9003,False,,Medium,152,90,Win-back campaign,"High churn risk, lower value",Light discount,No,
12485,2026-06-03T04:00:35+00:00,429,1,710.5,710.5,34,Sweden,0.8573979748403603,1,High,1,0,0.9003,False,,Medium,153,90,Win-back campaign,"High churn risk, lower value",Light discount,No,
17825,2026-06-03T04:00:35+00:00,498,4,698.24,174.56,24,United Kingdom,0.8110783485430533,1,High,1,0,0.9003,False,,Medium,154,90,Win-back campaign,"High churn risk, lower value",Light discount,No,
14809,2026-06-03T04:00:35+00:00,521,2,686.76,343.38,18,United Kingdom,0.8748368009814943,1,High,1,0,0.9003,False,,Medium,155,90,Win-back campaign,"High churn risk, lower value",Light discount,No,
13559,2026-06-03T04:00:35+00:00,412,2,682.0,341.0,1,United Kingdom,0.8599005990998455,1,High,1,0,0.9003,False,,Medium,156,90,Win-back campaign,"High churn risk, lower value",Light discount,No,
18271,2026-06-03T04:00:35+00:00,509,2,680.85,340.425,19,United Kingdom,0.8625656799091355,1,High,1,0,0.9003,False,,Medium,157,90,Win-back campaign,"High churn risk, lower value",Light discount,No,
14151,2026-06-03T04:00:35+00:00,573,2,679.45,339.725,44,United Kingdom,0.8761477737017761,1,High,1,0,0.9003,False,,Medium,158,90,Win-back campaign,"High churn risk, lower value",Light discount,No,
14563,2026-06-03T04:00:35+00:00,409,2,676.6,338.3,95,United Kingdom,0.7552542600567765,1,High,1,0,0.9003,False,,Medium,159,90,Win-back campaign,"High churn risk, lower value",Light discount,No,
16568,2026-06-03T04:00:35+00:00,327,2,670.9000000000001,335.45000000000005,5,United Kingdom,0.7829221101325982,1,High,1,0,0.9003,False,,Medium,160,90,Win-back campaign,"High churn risk, lower value",Light discount,No,
16704,2026-06-03T04:00:35+00:00,518,2,667.66,333.83,50,United Kingdom,0.8421149299084354,1,High,1,0,0.9003,False,,Medium,161,90,Win-back campaign,"High churn risk, lower value",Light discount,No,
16862,2026-06-03T04:00:35+00:00,447,4,666.1700000000001,166.54250000000002,34,United Kingdom,0.7637847306916352,1,High,1,0,0.9003,False,,Medium,162,90,Win-back campaign,"High churn risk, lower value",Light discount,No,
13433,2026-06-03T04:00:35+00:00,401,4,658.3199999999999,164.57999999999998,22,United Kingdom,0.7649053626005807,1,High,1,0,0.9003,False,,Medium,163,90,Win-back campaign,"High churn risk, lower value",Light discount,No,
15715,2026-06-03T04:00:35+00:00,455,5,658.02,131.60399999999998,33,United Kingdom,0.774573450710319,1,High,1,0,0.9003,False,,Medium,164,90,Win-back campaign,"High churn risk, lower value",Light discount,No,
13622,2026-06-03T04:00:35+00:00,596,1,656.95,656.95,32,United Kingdom,0.9065233309294312,1,High,1,0,0.9003,False,,Medium,165,90,Win-back campaign,"High churn risk, lower value",Light discount,No,
17380,2026-06-03T04:00:35+00:00,334,3,645.0,215.0,5,United Kingdom,0.76175832467335,1,High,1,0,0.9003,False,,Medium,166,90,Win-back campaign,"High churn risk, lower value",Light discount,No,
14558,2026-06-03T04:00:35+00:00,554,3,643.5,214.5,13,United Kingdom,0.888176537172767,1,High,1,0,0.9003,False,,Medium,167,90,Win-back campaign,"High churn risk, lower value",Light discount,No,
15183,2026-06-03T04:00:35+00:00,447,3,639.93,213.31000000000003,33,United Kingdom,0.7960762257610456,1,High,1,0,0.9003,False,,Medium,168,90,Win-back campaign,"High churn risk, lower value",Light discount,No,
15666,2026-06-03T04:00:35+00:00,372,2,634.14,317.07,62,United Kingdom,0.7280741158053137,1,High,1,0,0.9003,False,,Medium,169,90,Win-back campaign,"High churn risk, lower value",Light discount,No,
13540,2026-06-03T04:00:35+00:00,367,3,632.39,210.79666666666665,26,United Kingdom,0.7516282724830067,1,High,1,0,0.9003,False,,Medium,170,90,Win-back campaign,"High churn risk, lower value",Light discount,No,
16198,2026-06-03T04:00:35+00:00,337,1,629.36,629.36,18,United Kingdom,0.7795499405988907,1,High,0,0,0.9003,False,,Medium,171,90,Win-back campaign,"High churn risk, lower value",Light discount,No,
14115,2026-06-03T04:00:35+00:00,401,2,622.6700000000001,311.33500000000004,22,United Kingdom,0.7804146399900926,1,High,1,0,0.9003,False,,Medium,172,90,Win-back campaign,"High churn risk, lower value",Light discount,No,
14169,2026-06-03T04:00:35+00:00,330,2,621.4300000000001,310.71500000000003,50,United Kingdom,0.7211832030431092,1,High,1,0,0.9003,False,,Medium,173,90,Win-back campaign,"High churn risk, lower value",Light discount,No,
13020,2026-06-03T04:00:35+00:00,462,2,618.96,309.48,38,United Kingdom,0.8239023869624216,1,High,1,0,0.9003,False,,Medium,174,90,Win-back campaign,"High churn risk, lower value",Light discount,No,
15956,2026-06-03T04:00:35+00:00,451,2,617.6,308.79999999999995,18,United Kingdom,0.8335720747362779,1,High,1,0,0.9003,False,,Medium,175,90,Win-back campaign,"High churn risk, lower value",Light discount,No,
15362,2026-06-03T04:00:35+00:00,348,2,615.48,307.74,38,United Kingdom,0.7295982276800111,1,High,1,0,0.9003,False,,Medium,176,90,Win-back campaign,"High churn risk, lower value",Light discount,No,
16844,2026-06-03T04:00:35+00:00,462,2,614.34,307.17,26,United Kingdom,0.8322757891914957,1,High,1,0,0.9003,False,,Medium,177,90,Win-back campaign,"High churn risk, lower value",Light discount,No,
16132,2026-06-03T04:00:35+00:00,444,2,614.1999999999999,307.1,14,United Kingdom,0.8344714391194313,1,High,1,0,0.9003,False,,Medium,178,90,Win-back campaign,"High churn risk, lower value",Light discount,No,
14929,2026-06-03T04:00:35+00:00,321,1,612.8100000000001,612.8100000000001,23,United Kingdom,0.7518441528453352,1,High,0,0,0.9003,False,,Medium,179,90,Win-back campaign,"High churn risk, lower value",Light discount,No,
16922,2026-06-03T04:00:35+00:00,472,1,610.08,610.08,122,United Kingdom,0.8249608055693376,1,High,1,0,0.9003,False,,Medium,180,90,Win-back campaign,"High churn risk, lower value",Light discount,No,
16675,2026-06-03T04:00:35+00:00,341,2,608.86,304.42999999999995,21,United Kingdom,0.7477750428945655,1,High,1,0,0.9003,False,,Medium,181,90,Win-back campaign,"High churn risk, lower value",Light discount,No,
15243,2026-06-03T04:00:35+00:00,335,1,608.6,608.6,39,United Kingdom,0.74750802448766,1,High,0,0,0.9003,False,,Medium,182,90,Win-back campaign,"High churn risk, lower value",Light discount,No,
17270,2026-06-03T04:00:35+00:00,369,2,604.6,302.3,45,United Kingdom,0.7390720784751376,1,High,1,0,0.9003,False,,Medium,183,90,Win-back campaign,"High churn risk, lower value",Light discount,No,
16534,2026-06-03T04:00:35+00:00,542,1,603.9,603.9,36,United Kingdom,0.894225075160678,1,High,1,0,0.9003,False,,Medium,184,90,Win-back campaign,"High churn risk, lower value",Light discount,No,
18264,2026-06-03T04:00:35+00:00,398,1,603.25,603.25,36,United Kingdom,0.8081445727727096,1,High,1,0,0.9003,False,,Medium,185,90,Win-back campaign,"High churn risk, lower value",Light discount,No,
14771,2026-06-03T04:00:35+00:00,521,2,602.3,301.15,46,United Kingdom,0.8404161634542335,1,High,1,0,0.9003,False,,Medium,186,90,Win-back campaign,"High churn risk, lower value",Light discount,No,
14254,2026-06-03T04:00:35+00:00,332,1,601.03,601.03,23,United Kingdom,0.7686609411657032,1,High,1,0,0.9003,False,,Medium,187,90,Win-back campaign,"High churn risk, lower value",Light discount,No,
15631,2026-06-03T04:00:35+00:00,542,1,600.51,600.51,39,United Kingdom,0.8761755662487049,1,High,1,0,0.9003,False,,Medium,188,90,Win-back campaign,"High churn risk, lower value",Light discount,No,
14611,2026-06-03T04:00:35+00:00,343,2,600.3299999999999,300.165,37,United Kingdom,0.7128645715701069,1,High,1,0,0.9003,False,,Medium,189,90,Win-back campaign,"High churn risk, lower value",Light discount,No,
17156,2026-06-03T04:00:35+00:00,391,1,594.75,594.75,39,United Kingdom,0.7899223995876947,1,High,1,0,0.9003,False,,Medium,190,90,Win-back campaign,"High churn risk, lower value",Light discount,No,
15929,2026-06-03T04:00:35+00:00,544,1,594.0,594.0,1,United Kingdom,0.9351695521087017,1,High,1,0,0.9003,False,,Medium,191,90,Win-back campaign,"High churn risk, lower value",Light discount,No,
17845,2026-06-03T04:00:35+00:00,455,4,593.19,148.2975,42,United Kingdom,0.7893393567563891,1,High,1,0,0.9003,False,,Medium,192,90,Win-back campaign,"High churn risk, lower value",Light discount,No,
13472,2026-06-03T04:00:35+00:00,363,2,592.24,296.12,24,United Kingdom,0.7612033799388406,1,High,1,0,0.9003,False,,Medium,193,90,Win-back campaign,"High churn risk, lower value",Light discount,No,
16158,2026-06-03T04:00:35+00:00,422,9,591.32,65.70222222222223,29,United Kingdom,0.7119141474261488,1,High,1,0,0.9003,False,,Medium,194,90,Win-back campaign,"High churn risk, lower value",Light discount,No,
15191,2026-06-03T04:00:35+00:00,363,3,588.05,196.01666666666665,33,United Kingdom,0.7302510629994495,1,High,1,0,0.9003,False,,Medium,195,90,Win-back campaign,"High churn risk, lower value",Light discount,No,
12403,2026-06-03T04:00:35+00:00,421,1,585.5600000000001,585.5600000000001,4,Denmark,0.902117427751372,1,High,0,0,0.9003,False,,Medium,196,90,Win-back campaign,"High churn risk, lower value",Light discount,No,
17773,2026-06-03T04:00:35+00:00,414,2,585.27,292.635,48,United Kingdom,0.7864971496864848,1,High,1,0,0.9003,False,,Medium,197,90,Win-back campaign,"High churn risk, lower value",Light discount,No,
16100,2026-06-03T04:00:35+00:00,362,1,582.64,582.64,37,United Kingdom,0.7663354571052903,1,High,1,0,0.9003,False,,Medium,198,90,Win-back campaign,"High churn risk, lower value",Light discount,No,
16802,2026-06-03T04:00:35+00:00,579,2,582.61,291.305,48,United Kingdom,0.8799336805774676,1,High,1,0,0.9003,False,,Medium,199,90,Win-back campaign,"High churn risk, lower value",Light discount,No,
17099,2026-06-03T04:00:35+00:00,433,1,582.17,582.17,40,United Kingdom,0.8234810548895906,1,High,1,0,0.9003,False,,Medium,200,90,Win-back campaign,"High churn risk, lower value",Light discount,No,
16646,2026-06-03T04:00:35+00:00,349,1,580.88,580.88,29,United Kingdom,0.7471616429838044,1,High,1,0,0.9003,False,,Medium,201,90,Win-back campaign,"High churn risk, lower value",Light discount,No,
14742,2026-06-03T04:00:35+00:00,335,1,579.85,579.85,34,United Kingdom,0.7509300403257148,1,High,1,0,0.9003,False,,Medium,202,90,Win-back campaign,"High churn risk, lower value",Light discount,No,
15588,2026-06-03T04:00:35+00:00,577,1,579.6,579.6,4,United Kingdom,0.9370792226960221,1,High,1,0,0.9003,False,,Medium,203,90,Win-back campaign,"High churn risk, lower value",Light discount,No,
12859,2026-06-03T04:00:35+00:00,358,1,575.1,575.1,21,United Kingdom,0.7889567725196844,1,High,1,0,0.9003,False,,Medium,204,90,Win-back campaign,"High churn risk, lower value",Light discount,No,
13424,2026-06-03T04:00:35+00:00,349,1,572.77,572.77,40,United Kingdom,0.7485126679328226,1,High,1,0,0.9003,False,,Medium,205,90,Win-back campaign,"High churn risk, lower value",Light discount,No,
13179,2026-06-03T04:00:35+00:00,518,1,572.3100000000001,572.3100000000001,34,United Kingdom,0.8727566482260675,1,High,1,0,0.9003,False,,Medium,206,90,Win-back campaign,"High churn risk, lower value",Light discount,No,
17745,2026-06-03T04:00:35+00:00,377,2,570.34,285.17,27,United Kingdom,0.7854386097911049,1,High,1,0,0.9003,False,,Medium,207,90,Win-back campaign,"High churn risk, lower value",Light discount,No,
15627,2026-06-03T04:00:35+00:00,357,2,569.3000000000001,284.65,23,United Kingdom,0.7551546614681711,1,High,1,0,0.9003,False,,Medium,208,90,Win-back campaign,"High churn risk, lower value",Light discount,No,
13406,2026-06-03T04:00:35+00:00,327,2,568.92,284.46,7,United Kingdom,0.7676248322474669,1,High,1,0,0.9003,False,,Medium,209,90,Win-back campaign,"High churn risk, lower value",Light discount,No,
17195,2026-06-03T04:00:35+00:00,555,1,566.8199999999999,566.8199999999999,31,United Kingdom,0.8875371411928632,1,High,1,0,0.9003,False,,Medium,210,90,Win-back campaign,"High churn risk, lower value",Light discount,No,
13832,2026-06-03T04:00:35+00:00,322,1,566.21,566.21,51,United Kingdom,0.7260486352308172,1,High,0,0,0.9003,False,,Medium,211,90,Win-back campaign,"High churn risk, lower value",Light discount,No,
15959,2026-06-03T04:00:35+00:00,582,3,564.49,188.16333333333333,58,United Kingdom,0.8688567964864958,1,High,1,0,0.9003,False,,Medium,212,90,Win-back campaign,"High churn risk, lower value",Light discount,No,
16111,2026-06-03T04:00:35+00:00,328,1,562.48,562.48,72,United Kingdom,0.735183013790854,1,High,1,0,0.9003,False,,Medium,213,90,Win-back campaign,"High churn risk, lower value",Light discount,No,
13245,2026-06-03T04:00:35+00:00,332,1,558.72,558.72,29,United Kingdom,0.7646451859614662,1,High,0,0,0.9003,False,,Medium,214,90,Win-back campaign,"High churn risk, lower value",Light discount,No,
13998,2026-06-03T04:00:35+00:00,346,3,556.7,185.5666666666667,30,United Kingdom,0.728536431055059,1,High,1,0,0.9003,False,,Medium,215,90,Win-back campaign,"High churn risk, lower value",Light discount,No,
17016,2026-06-03T04:00:35+00:00,476,1,555.2,555.2,41,United Kingdom,0.8500580189390123,1,High,1,0,0.9003,False,,Medium,216,90,Win-back campaign,"High churn risk, lower value",Light discount,No,
15055,2026-06-03T04:00:35+00:00,374,3,555.07,185.0233333333333,77,United Kingdom,0.7201056721098169,1,High,1,0,0.9003,False,,Medium,217,90,Win-back campaign,"High churn risk, lower value",Light discount,No,
15102,2026-06-03T04:00:35+00:00,430,2,554.67,277.335,26,United Kingdom,0.8080474073048454,1,High,1,0,0.9003,False,,Medium,218,90,Win-back campaign,"High churn risk, lower value",Light discount,No,
15650,2026-06-03T04:00:35+00:00,421,2,553.88,276.94,33,United Kingdom,0.8067306835154587,1,High,1,0,0.9003,False,,Medium,219,90,Win-back campaign,"High churn risk, lower value",Light discount,No,
13024,2026-06-03T04:00:35+00:00,370,2,553.87,276.935,26,United Kingdom,0.7789794596212415,1,High,1,0,0.9003,False,,Medium,220,90,Win-back campaign,"High churn risk, lower value",Light discount,No,
15200,2026-06-03T04:00:35+00:00,394,1,549.05,549.05,30,United Kingdom,0.8153470902383998,1,High,1,0,0.9003,False,,Medium,221,90,Win-back campaign,"High churn risk, lower value",Light discount,No,
18140,2026-06-03T04:00:35+00:00,373,1,546.59,546.59,49,West Indies,0.8186357005362218,1,High,1,0,0.9003,False,,Medium,222,90,Win-back campaign,"High churn risk, lower value",Light discount,No,
